session,video,segment,text,label,annotation
Session1,Ses01F_script01_1,Ses01F_script01_1_F041,"All right. But you don't want to think like that because what the hell are we working for, Chris? It's all for you. This whole shooting match is for you.",0,ang
Session1,Ses01F_script01_1,Ses01F_script01_1_F042,Just don't think like that.,0,ang
Session1,Ses01F_script01_2,Ses01F_script01_2_M001,Well maybe...maybe he just wanted to see her.,3,neu
Session1,Ses01F_script01_2,Ses01F_script01_2_F003,He's not going to marry her.,0,ang
Session1,Ses01F_script01_2,Ses01F_script01_2_M004,How do you know he's even thinking about it?,3,neu
Session1,Ses01F_script01_2,Ses01F_script01_2_F004,It's got that about it.,0,ang
Session1,Ses01F_script01_2,Ses01F_script01_2_F005,"What is going on here, Joe?",0,ang
Session1,Ses01F_script01_2,Ses01F_script01_2_F006,She is not his girl. She knows she's not.,0,ang
Session1,Ses01F_script01_2,Ses01F_script01_2_F007,"Then why is she still single? New York is full of men, why is she still single? Probably a hundred people told her she's foolish, but she waited.",0,ang
Session1,Ses01F_script01_2,Ses01F_script01_2_M008,How do you know why she waited?,3,neu
Session1,Ses01F_script01_2,Ses01F_script01_2_F008,"Because she knows what I know, that's why. She's faithful as a rock. In my darkest moments, I think of her waiting and I know that I'm right.",0,ang
Session1,Ses01F_script01_2,Ses01F_script01_2_F009,"Nobody in this house dares take away her faith, Joe. You know strangers might, but not his father, not his brother.",0,ang
Session1,Ses01F_script01_2,Ses01F_script01_2_F010,"I want you to-- I want you to act like he is coming back, both of you. Don't think I haven't noticed you since Chris invited her here.",0,ang
Session1,Ses01F_script01_2,Ses01F_script01_2_F011,I won't stand for any nonsense.,0,ang
Session1,Ses01F_script01_2,Ses01F_script01_2_F012,"Because if he's not coming back, I'll kill myself. Oh laugh, laugh all you like but why does this happen the very night he comes back. She goes to sleep in his room and his memorial breaks in pieces. Look at it, Joe, look.",0,ang
Session1,Ses01F_script01_2,Ses01F_script01_2_F013,"Just believe with me, Joe. Only last week a man came back in Detroit missing longer than Larry. Believe with me. You, above all, have got to believe. Just believe.",0,ang
Session1,Ses01F_script01_2,Ses01F_script01_2_M017,"What have I got to hide? What the hell is the matter with you, Kate?",0,ang
Session1,Ses01F_script01_3,Ses01F_script01_3_F000,You're the only one who still loves his parents.,3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_M000,"I know. It kind of went out of style, didn't it?",3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F001,It's not so bad; it's a good thing.,3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F002,"[BREATHING] You know, it's lovely here. The air is sweet.",3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_M001,You're not sorry you came.,3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F003,"I'm not sorry, no. But I'm...I can't stay.",3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F004,"For one thing, your mother much as told me to go.",3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_M003,Well.,3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F005,"And then, you. You've been kind of...",3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_M004,What?,3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F006,Sort of embarrassed ever since I got here.,3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_M005,Well I was kind of planning of sneaking up on you over the course of a week or so. They just take it for granted that we're all set.,3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F007,I knew they would.,3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F008,"Well sure, from your mother's point of view. Why else would I come?",3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F009,"I, umm. I guess, I guess that's kind of why I came.",3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F010,[BREATHING],2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_M008,"I love you. Annie, I love you.",2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_F011,[LAUGHTER],2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_M009,"I don't really have any imagination, that's all I know how to say.",2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_F012,[LAUGHTER],2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_M010,"Am I embarrassing you? Are you - See, I didn't want to do it here with this yard, on this porch. I wanted it to be somewhere new, some place fresh for both of us.",2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_F013,No. No,2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_F014,"Chris, I've been ready a long, long, time.",3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F015,I almost got married two years ago.,3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F016,You started to write me.,3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F017,Every day since.,2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_M015,Why didn't you let me know?,2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_M016,Give me a...,2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_M017,Give me a kiss.,2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_F019,beating around the bush.,2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_F020,"I will never forgive you. All I'd done was sit around wondering if I was crazy waiting so long, wondering if you were thinking about me.",2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_M019,"Oh Annie, we are going to live now. I am going to make you so happy.",2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_F021,Not like that you're not.,2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_M020,I kissed you.,2,hap
Session1,Ses01F_script01_3,Ses01F_script01_3_F022,"Like Larry's brother. Do it like you, Chris.",3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_M021,"Hey, let's drive some place. Huh? Let's get out of here.",1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_M022,No it's nothing like that. It's-,1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_M023,Yeah. I suppose I have been. But it's going from me.,1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_M024,I don't even know how to start.,1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_M025,"It's just all mixed up with so many other things, you know? You know overseas I was in command of a company?",1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_F028,"Yeah, sure.",3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_M026,Well I lost them.,1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_F029,How many?,3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_M027,Pretty much all.,1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_F030,"Aw, geez.",1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_M028,You can't just toss off a thing like that because they weren't just men. You know?,1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_M029,"Like for instance, there was this one time it had been raining for several days and this kid he just came up to me and he gave me his last pair of dry socks. He just put them in my pocket. That's a little thing, you know, but that's what kind of guys I had.",1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_M030,"They didn't die, they killed themselves for each other. I mean that, exactly. Just a little more selfish and they would all be here today.",1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_F031,Mmhmm.,3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_M032,"To bring that on to the earth again, you know, is like some kind of monument and I thought I would just make a difference to them.",1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_M033,"But then I came home and it was incredible, you know? The whole thing was just kind of this random bus accident. You know, I went back to the rat race again, I went to work.",1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_M036,And I didn't want any of it. I guess that included you.,1,sad
Session1,Ses01F_script01_3,Ses01F_script01_3_M037,I just want you to know Annie.,3,neu
Session1,Ses01F_script01_3,Ses01F_script01_3_F035,What would I do with a fortune?,2,hap
Session1,Ses01F_script02_1,Ses01F_script02_1_F000,Fine.,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M002,"Okay. Is that, is that--",2,exc
Session1,Ses01F_script02_1,Ses01F_script02_1_M007,"The flashlight, the silver one. There's only one, isn't there?",3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_F004,That's not your flashlight.,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M008,Whose is it?,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M009,"Oh...well. Yeah, of course.",3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_F006,You keep saying my flashlight like it's just yours.,0,ang
Session1,Ses01F_script02_1,Ses01F_script02_1_M010,No.,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_F007,How's that supposed to make me feel?,0,ang
Session1,Ses01F_script02_1,Ses01F_script02_1_M011,"Of course, our flashlight. What's yours is mine. Me flashlight es su flashlight.",3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M013,Do they always run during a full moon? I don't remember. Was it full last year?,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_F008,Yeah.,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M014,"Huh. Are you cold? Do you want my jacket? No? you know, we should have brought the blanket? Our blanket.",3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M015,"Aw. Do you know, I should have brought a six pack, too. A six pack, that would be just the ticket right about now. Huh?",3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M016,"God, I'm so excited, I'm like a kid. I can't believe I got out of the house with my fly zipped up.",2,exc
Session1,Ses01F_script02_1,Ses01F_script02_1_F009,[LAUGHTER],2,hap
Session1,Ses01F_script02_1,Ses01F_script02_1_F010,I'm cold.,1,sad
Session1,Ses01F_script02_1,Ses01F_script02_1_M020,Right.,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M021,"Wait, that's my point, too.",3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_F015,Not particularly.,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M023,Why not?,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M024,"Honey, this is like a natural phenomenon. I mean... People in Kansas would have to get plane reservations and get hotel rooms to see this. It's just forty minutes away for us; it's too good to pass up.",3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M025,Yeah. But this..this moment on the beach is like the highlight of their little lives. All that flopping around is laying eggs or what to do - spawning or mating or whatever.,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M026,This is a big night for these little guys. It's like life's last orgy.,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M029,"There's like mystery here, there's magic. It's like a little bit of the unexplainable. I just can't see how you're not interested.",3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M031,"God, I don't get it. you know the first time we came here, you said it was the best night of your life?",3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M032,"And last year, I remember distinctly you said, you were so excited to get here that you don't remember you stubbed your toe until we were in the car.",3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M033,Ahh...we weren't in a good spot.,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M034,"We just weren't in a good spot. I'm telling you, this is a much better spot. I have instincts for these things.",3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M035,"Look there, see? What's that? No, that's - that's just seaweed.",2,exc
Session1,Ses01F_script02_1,Ses01F_script02_1_M036,"God, this is great. Think about this. I know you are not interested, but just think about this.",2,hap
Session1,Ses01F_script02_1,Ses01F_script02_1_M038,"Just all at once, they turned and they formed this line as long as the California coast. And some instinctual little firecracker went off in their bodies and they all just turned as one and started swimming.",2,exc
Session1,Ses01F_script02_1,Ses01F_script02_1_M040,It's single mindedness with no mind. It is urgency that is just pure urge.,2,exc
Session1,Ses01F_script02_1,Ses01F_script02_1_F024,That's the wind.,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M043,So what do you think?,2,hap
Session1,Ses01F_script02_1,Ses01F_script02_1_F025,About what?,3,neu
Session1,Ses01F_script02_1,Ses01F_script02_1_M044,"About all of that, about all I was talking about.",2,hap
Session1,Ses01F_script02_2,Ses01F_script02_2_M000,"Look at this, all of the hairs are standing up on my arm.",2,exc
Session1,Ses01F_script02_2,Ses01F_script02_2_F000,That's the wind.,3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_M001,"Well, so, what do you think?",2,exc
Session1,Ses01F_script02_2,Ses01F_script02_2_F001,About what?,3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_M002,About what I was saying.,3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_M006,"Carla, can I ask you something? Now, don't take this the wrong way, but are you on your period?",3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_F006,"Don't ask me that. I hate it when you ask me that, you always ask me that. It's insulting.",0,ang
Session1,Ses01F_script02_2,Ses01F_script02_2_F008,"For God- Grow up, Augie. The fish are not going to arrive.",0,ang
Session1,Ses01F_script02_2,Ses01F_script02_2_F009,Because they never do. Have they...Have they ever?,0,ang
Session1,Ses01F_script02_2,Ses01F_script02_2_F010,Twice is every time we have tried; that's ever.,0,ang
Session1,Ses01F_script02_2,Ses01F_script02_2_F015,"I feel like I'm always just standing here waiting. I feel like this night is going to be the night, but it never is.",1,sad
Session1,Ses01F_script02_2,Ses01F_script02_2_F016,"For God's sake, this is not about fish.",0,ang
Session1,Ses01F_script02_2,Ses01F_script02_2_M016,"Okay. So you were fine during that phone call from Marge and then dinner was okay. And doing the dishes was fine and then I was going to take a shower and you're watching the news and you said the grunions are running tonight, do you want to go? And I said, sure great, let's go.",3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_M017,"Okay. So I am putting out the pets, getting the car out of the garage.",3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_F017,Do you remember the first year we came here? It was like four years after we got married.,3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_F019,"You whispered the sweetest, most intimate things to me right into my ear so I could feel them as much as hear them. And I remember thinking, this is it. You know, finally, I am as happy as I'm supposed to be.",2,hap
Session1,Ses01F_script02_2,Ses01F_script02_2_M019,"It's when we were driving past that Knickerbocker Liquor Locker, you said, let's get some champagne. I said no, time's a wasting or something like that.",3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_F022,I'd rather not remember some things. I'd rather not hope for some things.,1,sad
Session1,Ses01F_script02_2,Ses01F_script02_2_M021,Sure. All right. Okay.,3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_M022,"Listen, do you want to dance?",3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_F023,No.,3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_M023,Do you want me to go get some champagne?,3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_M024,Do you want to take off your shoes?,2,hap
Session1,Ses01F_script02_2,Ses01F_script02_2_M026,Do you want to get married again?,2,hap
Session1,Ses01F_script02_2,Ses01F_script02_2_F026,No.,3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_M033,Yes it is.,3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_F034,"I know you are Augie, I know.",1,sad
Session1,Ses01F_script02_2,Ses01F_script02_2_F035,"I know you meant this to be special, I know that you wanted it to be right, but I just can't help thinking that, I can't help wishing that I was somewhere else.",1,sad
Session1,Ses01F_script02_2,Ses01F_script02_2_M037,"Maybe if you were with someone else, too.",1,sad
Session1,Ses01F_script02_2,Ses01F_script02_2_F036,I didn't say that.,1,sad
Session1,Ses01F_script02_2,Ses01F_script02_2_M038,I just- I know I don't make you happy.,1,sad
Session1,Ses01F_script02_2,Ses01F_script02_2_F040,"You're the one who probably wishes he was with somebody else. Somebody who doesn't take things so seriously, who could enjoy herself.",1,sad
Session1,Ses01F_script02_2,Ses01F_script02_2_M040,"You know, actually now that you mention it, no I don't.",3,neu
Session1,Ses01F_script02_2,Ses01F_script02_2_F041,"So maybe we are in the wrong spot, but we are with the right person.",3,neu
